https://www.zaubacorp.com/director/ADI-BARJORJI-GODREJ/00065964,00065964, ADI BARJORJI GODREJ,Designated Partner,02 June 2010,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Designated Partner,02 June 2010,2
https://www.zaubacorp.com/director/PIROJSHA-ADI-GODREJ/00432983,00432983, PIROJSHA ADI GODREJ,Designated Partner,12 March 2014,2
https://www.zaubacorp.com/director/RISHAD-KAIKHUSHRU-NAOROJI/00065906,00065906, RISHAD KAIKHUSHRU NAOROJI,Individual Partner,12 March 2014,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Individual Partner,12 March 2014,2
https://www.zaubacorp.com/director/SMITA-GODREJ-CRISHNA/00074230,00074230, SMITA GODREJ CRISHNA,Individual Partner,12 March 2014,2
https://www.zaubacorp.com/director/NISABA-ADI-GODREJ/00591503,00591503, NISABA ADI GODREJ,Individual Partner,12 March 2014,2
https://www.zaubacorp.com/director/TANYA-ARVIND-DUBASH/00026028,00026028, TANYA ARVIND DUBASH,Designated Partner,12 March 2014,2
https://www.zaubacorp.com/director/NYRIKA-HOLKAR/07040425,07040425, NYRIKA HOLKAR,Individual Partner,12 March 2014,2
https://www.zaubacorp.com/director/NAVROZE-JAMSHYD-GODREJ/03049821,03049821, NAVROZE JAMSHYD GODREJ,Individual Partner,12 March 2014,2
https://www.zaubacorp.com/director/ROOPA-PURUSHOTHAMAN/02846868,02846868, ROOPA PURUSHOTHAMAN,Director,18 July 2017,2
https://www.zaubacorp.com/director/RITU-NIRAJ-ANAND/00363699,00363699, RITU NIRAJ ANAND,Director,18 July 2017,2
https://www.zaubacorp.com/director/ADITI-KOTHARI-DESAI/00426799,00426799, ADITI KOTHARI DESAI,Director,18 July 2017,2
https://www.zaubacorp.com/director/PIROJSHA-ADI-GODREJ/00432983,00432983, PIROJSHA ADI GODREJ,Additional Director,05 November 2018,2
https://www.zaubacorp.com/director/KAVAS-NOSHIRWAN-PETIGARA/00066162,00066162, KAVAS NOSHIRWAN PETIGARA,Director,24 August 1992,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,25 November 1991,2
https://www.zaubacorp.com/director/VIJAY-MOHAN-CRISHNA/00066267,00066267, VIJAY MOHAN CRISHNA,Director,24 August 1992,2
https://www.zaubacorp.com/director/RAGHUNATH-ANANT-MASHELKAR/00074119,00074119, RAGHUNATH ANANT MASHELKAR,Director,18 July 2017,2
https://www.zaubacorp.com/director/JAMSHYD-NAOROJI-GODREJ/00076250,00076250, JAMSHYD NAOROJI GODREJ,Director,24 August 1992,2
https://www.zaubacorp.com/director/AMIT-BIREN-CHOUDHURY/00557547,00557547, AMIT BIREN CHOUDHURY,Director,08 December 2004,2
https://www.zaubacorp.com/director/NISABA-ADI-GODREJ/00591503,00591503, NISABA ADI GODREJ,Director,24 July 2006,2
https://www.zaubacorp.com/director/TANYA-ARVIND-DUBASH/00026028,00026028, TANYA ARVIND DUBASH,Director,10 April 2003,2
https://www.zaubacorp.com/director/NATARAJAN-SRINIVASAN/00123338,00123338, NATARAJAN SRINIVASAN,Additional Director,04 February 2019,2
https://www.zaubacorp.com/director/BALRAM-SINGH-YADAV/00294803,00294803, BALRAM SINGH YADAV,Managing Director,01 September 2007,2
https://www.zaubacorp.com/director/RASHMI-SATISH-JOSHI/06641898,06641898, RASHMI SATISH JOSHI,Additional Director,15 March 2019,2
https://www.zaubacorp.com/director/NITIN-SUDHAKAR-NABAR/06521655,06521655, NITIN SUDHAKAR NABAR,Wholetime Director,01 May 2013,2
https://www.zaubacorp.com/director/KERSI-KAIKHUSHRU-DASTUR/00050199,00050199, KERSI KAIKHUSHRU DASTUR,Director,01 May 2002,2
https://www.zaubacorp.com/director/ADI-BARJORJI-GODREJ/00065964,00065964, ADI BARJORJI GODREJ,Director,07 March 1988,2
https://www.zaubacorp.com/director/KAVAS-NOSHIRWAN-PETIGARA/00066162,00066162, KAVAS NOSHIRWAN PETIGARA,Director,30 January 2002,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Managing Director,07 March 1988,2
https://www.zaubacorp.com/director/VIJAY-MOHAN-CRISHNA/00066267,00066267, VIJAY MOHAN CRISHNA,Director,03 January 1995,2
https://www.zaubacorp.com/director/JAMSHYD-NAOROJI-GODREJ/00076250,00076250, JAMSHYD NAOROJI GODREJ,Director,07 March 1988,2
https://www.zaubacorp.com/director/AMIT-BIREN-CHOUDHURY/00557547,00557547, AMIT BIREN CHOUDHURY,Director,04 August 2009,2
https://www.zaubacorp.com/director/KEKI-MANCHERSHA-ELAVIA/00003940,00003940, KEKI MANCHERSHA ELAVIA,Director,28 May 2013,2
https://www.zaubacorp.com/director/TANYA-ARVIND-DUBASH/00026028,00026028, TANYA ARVIND DUBASH,Wholetime Director,01 August 1996,2
https://www.zaubacorp.com/director/ASPY-DADY-COOPER/00026134,00026134, ASPY DADY COOPER,Director,28 October 2015,2
https://www.zaubacorp.com/director/SALEEM-ANVAAR-AHMADULLAH/00037137,00037137, SALEEM ANVAAR AHMADULLAH,Director,03 January 1995,2
https://www.zaubacorp.com/director/VIVEK-GAMBHIR/06527810,06527810, VIVEK GAMBHIR,Managing Director,30 April 2013,2
https://www.zaubacorp.com/director/PIROJSHA-ADI-GODREJ/00432983,00432983, PIROJSHA ADI GODREJ,Director,01 April 2017,2
https://www.zaubacorp.com/director/ADI-BARJORJI-GODREJ/00065964,00065964, ADI BARJORJI GODREJ,Wholetime Director,01 April 2010,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,29 November 2000,2
https://www.zaubacorp.com/director/JAMSHYD-NAOROJI-GODREJ/00076250,00076250, JAMSHYD NAOROJI GODREJ,Director,01 March 2001,2
https://www.zaubacorp.com/director/NISABA-ADI-GODREJ/00591503,00591503, NISABA ADI GODREJ,Wholetime Director,02 May 2011,2
https://www.zaubacorp.com/director/OMKAR-GOSWAMI/00004258,00004258, OMKAR GOSWAMI,Director,18 June 2008,2
https://www.zaubacorp.com/director/AMAN-MEHTA/00009364,00009364, AMAN MEHTA,Director,26 April 2006,2
https://www.zaubacorp.com/director/BHARAT-NAROTAM-DOSHI/00012541,00012541, BHARAT NAROTAM DOSHI,Director,01 April 2001,2
https://www.zaubacorp.com/director/TANYA-ARVIND-DUBASH/00026028,00026028, TANYA ARVIND DUBASH,Director,02 May 2011,2
https://www.zaubacorp.com/director/NDIDI-OKONKWO-NWUNELI/07738574,07738574, NDIDI OKONKWO NWUNELI,Director,01 April 2017,2
https://www.zaubacorp.com/director/PIPPA-FAMETTA-TUBMAN-AMERDING/08054033,08054033, PIPPA FAMETTA TUBMAN AMERDING,Director,30 January 2018,2
https://www.zaubacorp.com/director/IREENA-VITTAL/05195656,05195656, IREENA VITTAL,Director,30 April 2013,2
https://www.zaubacorp.com/director/NARENDRA-KUMAR-ANAND-AMBWANI/00236658,00236658, NARENDRA KUMAR ANAND AMBWANI,Director,02 May 2011,2
https://www.zaubacorp.com/director/PIROJSHA-ADI-GODREJ/00432983,00432983, PIROJSHA ADI GODREJ,Wholetime Director,25 October 2008,2
https://www.zaubacorp.com/director/PRANAY-DHANSUKHLAL-VAKIL/00433379,00433379, PRANAY DHANSUKHLAL VAKIL,Director,16 January 2008,2
https://www.zaubacorp.com/director/KEKI-BOMI-DADISETH/00052165,00052165, KEKI BOMI DADISETH,Director,16 January 2008,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,25 April 1990,2
https://www.zaubacorp.com/director/JAMSHYD-NAOROJI-GODREJ/00076250,00076250, JAMSHYD NAOROJI GODREJ,Director,25 April 1990,2
https://www.zaubacorp.com/director/AMITAVA-MUKHERJEE/00003285,00003285, AMITAVA MUKHERJEE,Director,17 May 2010,2
https://www.zaubacorp.com/director/LALITA-DILEEP-GUPTE/00043559,00043559, LALITA DILEEP GUPTE,Director,16 January 2008,2
https://www.zaubacorp.com/director/MOHIT-MALHOTRA/07074531,07074531, MOHIT MALHOTRA,Managing Director,01 April 2015,2
https://www.zaubacorp.com/director/GAUTAM-BANERJEE/03031655,03031655, GAUTAM BANERJEE,Director,10 September 2014,2
https://www.zaubacorp.com/director/MEHERNOSH-SORAB-KAPADIA/00050530,00050530, MEHERNOSH SORAB KAPADIA,Additional Director,10 August 2011,2
https://www.zaubacorp.com/director/VENU-SRINIVASAN/00051523,00051523, VENU SRINIVASAN,Additional Director,10 August 2018,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,07 November 2008,2
https://www.zaubacorp.com/director/DEEPAK-SHANTILAL-PAREKH/00009078,00009078, DEEPAK SHANTILAL PAREKH,Director,09 May 2000,2
https://www.zaubacorp.com/director/CHANDRASEKARAN-NATARAJAN/00121863,00121863, CHANDRASEKARAN NATARAJAN,Director,27 January 2017,2
https://www.zaubacorp.com/director/VIBHA-PAUL-RISHI/05180796,05180796, VIBHA PAUL RISHI,Director,10 September 2014,2
https://www.zaubacorp.com/director/PUNEET-CHHATWAL/07624616,07624616, PUNEET CHHATWAL,Managing Director,06 November 2017,2
https://www.zaubacorp.com/director/IREENA-VITTAL/05195656,05195656, IREENA VITTAL,Director,07 August 2013,2
https://www.zaubacorp.com/director/BRAHMA-NAND-VYAS/02796071,02796071, BRAHMA NAND VYAS,Director,29 January 2016,2
https://www.zaubacorp.com/director/LEENA-RAJAN-RAJE/06961551,06961551, LEENA RAJAN RAJE,Director,23 September 2014,2
https://www.zaubacorp.com/director/VINOD-CHINTAMANI-MALSHE/00642540,00642540, VINOD CHINTAMANI MALSHE,Director,28 March 2008,2
https://www.zaubacorp.com/director/ASHOK-VISHWANATH-HIREMATH/00349345,00349345, ASHOK VISHWANATH HIREMATH,Managing Director,25 January 1994,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,12 October 2015,2
https://www.zaubacorp.com/director/BALRAM-SINGH-YADAV/00294803,00294803, BALRAM SINGH YADAV,Director,12 October 2015,2
https://www.zaubacorp.com/director/SITENDU-KRISHNAKUMAR-SHARMA/01956423,01956423, SITENDU KRISHNAKUMAR SHARMA,Director,27 September 2007,2
https://www.zaubacorp.com/director/VIJAY-KASHINATH-KHOT/03520249,03520249, VIJAY KASHINATH KHOT,Director,29 January 2016,2
https://www.zaubacorp.com/director/RAKESH-DOGRA/07334098,07334098, RAKESH DOGRA,Director,06 November 2015,2
https://www.zaubacorp.com/director/ARIJIT-MUKHERJEE/07334111,07334111, ARIJIT MUKHERJEE,Wholetime Director,06 November 2015,2
https://www.zaubacorp.com/director/VARADARAJ-SUBRAMANIAN/00323436,00323436, VARADARAJ SUBRAMANIAN,Director,08 May 2008,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,08 May 2008,2
https://www.zaubacorp.com/director/GOVINDAN-RAMAKRISHNA-RISHINARADAMANGALAM/02148801,02148801, GOVINDAN RAMAKRISHNA RISHINARADAMANGALAM,Wholetime Director,08 May 2008,2
https://www.zaubacorp.com/director/BALRAM-SINGH-YADAV/00294803,00294803, BALRAM SINGH YADAV,Director,31 August 2007,2
https://www.zaubacorp.com/director/VARADARAJ-SUBRAMANIAN/00323436,00323436, VARADARAJ SUBRAMANIAN,Director,15 May 2018,2
https://www.zaubacorp.com/director/MALIK-SADIQ/02938431,02938431, MALIK SADIQ,Director,30 October 2017,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,24 June 2008,2
https://www.zaubacorp.com/director/ELS-RAYNAERS/00516837,00516837, ELS RAYNAERS,Director,20 March 2015,2
https://www.zaubacorp.com/director/SANJAY-VASUDEV-GOGATE/01543847,01543847, SANJAY VASUDEV GOGATE,Director,20 March 2015,2
https://www.zaubacorp.com/director/BALRAM-SINGH-YADAV/00294803,00294803, BALRAM SINGH YADAV,Managing Director,11 January 2008,2
https://www.zaubacorp.com/director/NOEL-WESLEY-WHITE/08055807,08055807, NOEL WESLEY WHITE,Director,31 January 2018,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,08 May 2008,2
https://www.zaubacorp.com/director/GOVINDAN-RAMAKRISHNA-RISHINARADAMANGALAM/02148801,02148801, GOVINDAN RAMAKRISHNA RISHINARADAMANGALAM,Director,08 May 2008,2
https://www.zaubacorp.com/director/BALRAM-SINGH-YADAV/00294803,00294803, BALRAM SINGH YADAV,Director,01 March 2008,2
https://www.zaubacorp.com/director/VARADARAJ-SUBRAMANIAN/00323436,00323436, VARADARAJ SUBRAMANIAN,Director,20 March 2009,2
https://www.zaubacorp.com/director/CHANDRA-SEKHAR-REDDY-DEVIREDDY/00063691,00063691, CHANDRA SEKHAR REDDY DEVIREDDY,Wholetime Director,01 September 2009,2
https://www.zaubacorp.com/director/BALRAJ-GOUD-CHINTHALA/00063719,00063719, BALRAJ GOUD CHINTHALA,Wholetime Director,01 September 2009,2
https://www.zaubacorp.com/director/KAVAS-NOSHIRWAN-PETIGARA/00066162,00066162, KAVAS NOSHIRWAN PETIGARA,Director,18 July 2017,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,07 January 2016,2
https://www.zaubacorp.com/director/BHASKER-REDDY-KONDAPALLY/00014291,00014291, BHASKER REDDY KONDAPALLY,Managing Director,01 September 2009,2
https://www.zaubacorp.com/director/GANGADHAR-MANDAVA/00014325,00014325, GANGADHAR MANDAVA,Wholetime Director,01 September 2009,2
https://www.zaubacorp.com/director/BALRAM-SINGH-YADAV/00294803,00294803, BALRAM SINGH YADAV,Director,23 September 2007,2
https://www.zaubacorp.com/director/JUDE-JULIUSJOHN-FERNANDES/07482333,07482333, JUDE JULIUSJOHN FERNANDES,Director,11 April 2016,2
https://www.zaubacorp.com/director/RAJ-KANWAR-SINGH/08028931,08028931, RAJ KANWAR SINGH,Wholetime Director,29 January 2018,2
https://www.zaubacorp.com/director/SUREKHA-REVALLI/03051372,03051372, SUREKHA REVALLI,Director,29 September 2014,2
https://www.zaubacorp.com/director/ROOPA-PURUSHOTHAMAN/02846868,02846868, ROOPA PURUSHOTHAMAN,Director,18 July 2017,2
https://www.zaubacorp.com/director/RITU-NIRAJ-ANAND/00363699,00363699, RITU NIRAJ ANAND,Director,18 July 2017,2
https://www.zaubacorp.com/director/ADITI-KOTHARI-DESAI/00426799,00426799, ADITI KOTHARI DESAI,Director,18 July 2017,2
https://www.zaubacorp.com/director/PIROJSHA-ADI-GODREJ/00432983,00432983, PIROJSHA ADI GODREJ,Additional Director,05 November 2018,2
https://www.zaubacorp.com/director/KAVAS-NOSHIRWAN-PETIGARA/00066162,00066162, KAVAS NOSHIRWAN PETIGARA,Director,24 August 1992,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,25 November 1991,2
https://www.zaubacorp.com/director/VIJAY-MOHAN-CRISHNA/00066267,00066267, VIJAY MOHAN CRISHNA,Director,24 August 1992,2
https://www.zaubacorp.com/director/RAGHUNATH-ANANT-MASHELKAR/00074119,00074119, RAGHUNATH ANANT MASHELKAR,Director,18 July 2017,2
https://www.zaubacorp.com/director/JAMSHYD-NAOROJI-GODREJ/00076250,00076250, JAMSHYD NAOROJI GODREJ,Director,24 August 1992,2
https://www.zaubacorp.com/director/AMIT-BIREN-CHOUDHURY/00557547,00557547, AMIT BIREN CHOUDHURY,Director,08 December 2004,2
https://www.zaubacorp.com/director/NISABA-ADI-GODREJ/00591503,00591503, NISABA ADI GODREJ,Director,24 July 2006,2
https://www.zaubacorp.com/director/TANYA-ARVIND-DUBASH/00026028,00026028, TANYA ARVIND DUBASH,Director,10 April 2003,2
https://www.zaubacorp.com/director/NATARAJAN-SRINIVASAN/00123338,00123338, NATARAJAN SRINIVASAN,Additional Director,04 February 2019,2
https://www.zaubacorp.com/director/BALRAM-SINGH-YADAV/00294803,00294803, BALRAM SINGH YADAV,Managing Director,01 September 2007,2
https://www.zaubacorp.com/director/MAHENDRAN-ARUMUGHAM/00242423,00242423, MAHENDRAN ARUMUGHAM,Managing Director,08 August 1994,2
https://www.zaubacorp.com/director/ADI-BARJORJI-GODREJ/00065964,00065964, ADI BARJORJI GODREJ,Director,08 August 1994,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,08 August 1994,2
https://www.zaubacorp.com/director/JAMSHYD-NAOROJI-GODREJ/00076250,00076250, JAMSHYD NAOROJI GODREJ,Director,08 August 1994,2
https://www.zaubacorp.com/director/NISABA-ADI-GODREJ/00591503,00591503, NISABA ADI GODREJ,Director,28 May 2010,2
https://www.zaubacorp.com/director/BHARAT-NAROTAM-DOSHI/00012541,00012541, BHARAT NAROTAM DOSHI,Director,28 May 2010,2
https://www.zaubacorp.com/director/TANYA-ARVIND-DUBASH/00026028,00026028, TANYA ARVIND DUBASH,Director,28 May 2010,2
https://www.zaubacorp.com/director/ADI-BARJORJI-GODREJ/00065964,00065964, ADI BARJORJI GODREJ,Director,30 April 1973,2
https://www.zaubacorp.com/director/KAVAS-NOSHIRWAN-PETIGARA/00066162,00066162, KAVAS NOSHIRWAN PETIGARA,Director,29 September 1988,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,27 September 1990,2
https://www.zaubacorp.com/director/PRADIP-PANALAL-SHAH/00066242,00066242, PRADIP PANALAL SHAH,Director,10 August 2004,2
https://www.zaubacorp.com/director/VIJAY-MOHAN-CRISHNA/00066267,00066267, VIJAY MOHAN CRISHNA,Wholetime Director,01 April 2011,2
https://www.zaubacorp.com/director/JAMSHYD-NAOROJI-GODREJ/00076250,00076250, JAMSHYD NAOROJI GODREJ,Managing Director,01 April 2011,2
https://www.zaubacorp.com/director/KEKI-MANCHERSHA-ELAVIA/00003940,00003940, KEKI MANCHERSHA ELAVIA,Director,01 May 2012,2
https://www.zaubacorp.com/director/ANITA-RAMACHANDRAN/00118188,00118188, ANITA RAMACHANDRAN,Director,10 September 2007,2
https://www.zaubacorp.com/director/ANIL-GYANCHANDRA-VERMA/02366334,02366334, ANIL GYANCHANDRA VERMA,Wholetime Director,01 April 2011,2
https://www.zaubacorp.com/director/NYRIKA-HOLKAR/07040425,07040425, NYRIKA HOLKAR,Wholetime Director,01 April 2017,2
https://www.zaubacorp.com/director/NAVROZE-JAMSHYD-GODREJ/03049821,03049821, NAVROZE JAMSHYD GODREJ,Director,06 November 2017,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,16 November 2006,2
https://www.zaubacorp.com/director/MARK-KAHN/02514632,02514632, MARK KAHN,Director,19 February 2009,2
https://www.zaubacorp.com/director/BALRAM-SINGH-YADAV/00294803,00294803, BALRAM SINGH YADAV,Director,25 September 2007,2
https://www.zaubacorp.com/director/NIBHRANT-DARSHAN-SHAH/02752112,02752112, NIBHRANT DARSHAN SHAH,Director,14 May 2014,2
https://www.zaubacorp.com/director/NADIR-BURJOR-GODREJ/00066195,00066195, NADIR BURJOR GODREJ,Director,07 September 1992,2
https://www.zaubacorp.com/director/DARSHAN-RAMNIK-SHAH/00102264,00102264, DARSHAN RAMNIK SHAH,Managing Director,21 February 1992,2
https://www.zaubacorp.com/director/DHIMAAN-DARSHAN-SHAH/03300667,03300667, DHIMAAN DARSHAN SHAH,Director,14 May 2014,2
https://www.zaubacorp.com/director/ROHAN-LAMBA/07430656,07430656, ROHAN LAMBA,Director,01 April 2017,2
https://www.zaubacorp.com/director/ANAND-GOPAL-MAHINDRA/00004695,00004695, ANAND GOPAL MAHINDRA,Designated Partner,08 March 2016,2
https://www.zaubacorp.com/director/ANURADHA-MAHINDRA/00705093,00705093, ANURADHA MAHINDRA,Designated Partner,08 March 2016,2
https://www.zaubacorp.com/director/THOTHALA-NARAYANASAMY-MANOHARAN/01186248,01186248, THOTHALA NARAYANASAMY MANOHARAN,Director,01 July 2013,2
https://www.zaubacorp.com/director/ANUPAM-PRADIP-PURI/00209113,00209113, ANUPAM PRADIP PURI,Director,18 October 2002,2
https://www.zaubacorp.com/director/ULHAS-NARAYAN-YARGOP/00054530,00054530, ULHAS NARAYAN YARGOP,Nominee Director,01 April 1999,2
https://www.zaubacorp.com/director/RAVINDRA-KRISHNA-KULKARNI/00059367,00059367, RAVINDRA KRISHNA KULKARNI,Director,30 March 2009,2
https://www.zaubacorp.com/director/ANAND-GOPAL-MAHINDRA/00004695,00004695, ANAND GOPAL MAHINDRA,Director,19 September 1995,2
https://www.zaubacorp.com/director/RAJYALAKSHMI-MEKA-RAO/00009420,00009420, RAJYALAKSHMI MEKA RAO,Director,01 July 2013,2
https://www.zaubacorp.com/director/CHANDER-PRAKASH-GURNANI/00018234,00018234, CHANDER PRAKASH GURNANI,Managing Director,10 August 2012,2
https://www.zaubacorp.com/director/PARTHASARATHY-VANKIPURAM-SRINIVASA/00125299,00125299, PARTHASARATHY VANKIPURAM SRINIVASA,Director,10 August 2015,2
https://www.zaubacorp.com/director/MELEVEETIL-DAMODARAN/02106990,02106990, MELEVEETIL DAMODARAN,Director,22 July 2008,2
https://www.zaubacorp.com/director/MUKESH-GUPTA/06638754,06638754, MUKESH GUPTA,Nominee Director,25 July 2013,2
https://www.zaubacorp.com/director/HEMANT-LUTHRA/00231420,00231420, HEMANT LUTHRA,Director,30 July 2002,2
https://www.zaubacorp.com/director/HARSH-KUMAR/00082621,00082621, HARSH KUMAR,Director,23 January 2009,2
https://www.zaubacorp.com/director/RAMAKRISHNAN-RAJAGOPALAN/00097716,00097716, RAMAKRISHNAN RAJAGOPALAN,Director,21 April 2005,2
https://www.zaubacorp.com/director/SANJIV-KAPOOR/00004005,00004005, SANJIV KAPOOR,Director,28 July 2009,2
https://www.zaubacorp.com/director/ANAND-GOPAL-MAHINDRA/00004695,00004695, ANAND GOPAL MAHINDRA,Director,30 October 1986,2
https://www.zaubacorp.com/director/DALJIT-LILARAM-MIRCHANDANI/00022951,00022951, DALJIT LILARAM MIRCHANDANI,Director,27 October 2010,2
https://www.zaubacorp.com/director/UDAY-GUPTA/03514282,03514282, UDAY GUPTA,Managing Director,05 May 2011,2
https://www.zaubacorp.com/director/NIKHILESH-NATWARLAL-PANCHAL/00041080,00041080, NIKHILESH NATWARLAL PANCHAL,Director,18 January 2011,2
https://www.zaubacorp.com/director/MANOJKUMAR-MADANGOPAL-MAHESHWARI/00012341,00012341, MANOJKUMAR MADANGOPAL MAHESHWARI,Director,23 October 2008,2
https://www.zaubacorp.com/director/ANAND-GOPAL-MAHINDRA/00004695,00004695, ANAND GOPAL MAHINDRA,Director,10 August 2009,2
https://www.zaubacorp.com/director/RAJENDRA-PRASAD-MAGANTI/00029960,00029960, RAJENDRA PRASAD MAGANTI,Director,10 August 2009,2
https://www.zaubacorp.com/director/SATISH-REDDY-KALLAM/00129701,00129701, SATISH REDDY KALLAM,Director,04 September 2013,2
https://www.zaubacorp.com/director/MANOJ-KUMAR/02642859,02642859, MANOJ KUMAR,Director,13 December 2010,2
https://www.zaubacorp.com/director/SENAPATHY-GOPALAKRISHNAN/00041656,00041656, SENAPATHY GOPALAKRISHNAN,Director,03 March 2015,2
https://www.zaubacorp.com/director/ANAND-GOPAL-MAHINDRA/00004695,00004695, ANAND GOPAL MAHINDRA,Director,10 August 2009,2
https://www.zaubacorp.com/director/RAJENDRA-PRASAD-MAGANTI/00029960,00029960, RAJENDRA PRASAD MAGANTI,Director,10 August 2009,2
https://www.zaubacorp.com/director/SATISH-REDDY-KALLAM/00129701,00129701, SATISH REDDY KALLAM,Director,04 September 2013,2
https://www.zaubacorp.com/director/MANOJ-KUMAR/02642859,02642859, MANOJ KUMAR,Director,13 December 2010,2
https://www.zaubacorp.com/director/SENAPATHY-GOPALAKRISHNAN/00041656,00041656, SENAPATHY GOPALAKRISHNAN,Director,03 March 2015,2
https://www.zaubacorp.com/director/NIKHIL-RAMAKRISHNA-SOHONI/06852639,06852639, NIKHIL RAMAKRISHNA SOHONI,Director,10 July 2017,2
https://www.zaubacorp.com/director/PUNITA-KUMAR-SINHA/05229262,05229262, PUNITA KUMAR SINHA,Director,30 October 2017,2
https://www.zaubacorp.com/director/NAVEEN-KUMAR-KSHATRIYA/00046813,00046813, NAVEEN KUMAR KSHATRIYA,Director,29 May 2017,2
https://www.zaubacorp.com/director/PAWAN-KUMAR-GOENKA/00254502,00254502, PAWAN KUMAR GOENKA,Director,25 July 2017,2
https://www.zaubacorp.com/director/BOMAN-RUSTOM-IRANI/00057453,00057453, BOMAN RUSTOM IRANI,Additional Director,30 January 2019,2
https://www.zaubacorp.com/director/ANAND-GOPAL-MAHINDRA/00004695,00004695, ANAND GOPAL MAHINDRA,Director,25 July 2017,2
https://www.zaubacorp.com/director/PRAKASH-GOPAL-WAKANKAR/00020462,00020462, PRAKASH GOPAL WAKANKAR,Director,10 July 2017,2
https://www.zaubacorp.com/director/ANUPAM-THAREJA/01091533,01091533, ANUPAM THAREJA,Additional Director,30 January 2019,2
https://www.zaubacorp.com/director/RAJESH-GANESH-JEJURIKAR/00046823,00046823, RAJESH GANESH JEJURIKAR,Director,27 January 2016,2
https://www.zaubacorp.com/director/RAMESH-GANESH-IYER/00220759,00220759, RAMESH GANESH IYER,Director,30 August 2004,2
https://www.zaubacorp.com/director/PAWAN-KUMAR-GOENKA/00254502,00254502, PAWAN KUMAR GOENKA,Director,29 April 2006,2
https://www.zaubacorp.com/director/SANGEETA-TALWAR/00062478,00062478, SANGEETA TALWAR,Director,31 March 2015,2
https://www.zaubacorp.com/director/SIVARAM-PADMANABHAN/00066864,00066864, SIVARAM PADMANABHAN,Director,16 June 2008,2
https://www.zaubacorp.com/director/RAJEEV-BIDYANAND-DUBEY/00104817,00104817, RAJEEV BIDYANAND DUBEY,Director,01 December 2004,2
https://www.zaubacorp.com/director/NARENDRA-MAIRPADY/00536905,00536905, NARENDRA MAIRPADY,Director,18 September 2015,2
https://www.zaubacorp.com/director/ANAND-GOPAL-MAHINDRA/00004695,00004695, ANAND GOPAL MAHINDRA,Director,16 June 2000,2
https://www.zaubacorp.com/director/SANJAY-MOHAN-LABROO/00009629,00009629, SANJAY MOHAN LABROO,Director,14 January 2000,2
https://www.zaubacorp.com/director/ANUPAM-THAREJA/01091533,01091533, ANUPAM THAREJA,Director,16 June 2008,2
https://www.zaubacorp.com/director/ROB-HUTING/07976619,07976619, ROB HUTING,Director,30 January 2018,2
https://www.zaubacorp.com/director/ASHUTOSH-SUDHAKAR-PANDEY/08166731,08166731, ASHUTOSH SUDHAKAR PANDEY,Managing Director,16 July 2018,2
https://www.zaubacorp.com/director/CHRISTOPHER-ROBERT-HANSEN/07189662,07189662, CHRISTOPHER ROBERT HANSEN,Director,26 March 2018,2
https://www.zaubacorp.com/director/KESHUB-MAHINDRA/00004489,00004489, KESHUB MAHINDRA,Director,30 April 2010,2
https://www.zaubacorp.com/director/ANAND-GOPAL-MAHINDRA/00004695,00004695, ANAND GOPAL MAHINDRA,Director,30 April 2010,2
https://www.zaubacorp.com/director/KESHUB-MAHINDRA/00004489,00004489, KESHUB MAHINDRA,Director,03 March 1995,2
https://www.zaubacorp.com/director/ANAND-GOPAL-MAHINDRA/00004695,00004695, ANAND GOPAL MAHINDRA,Director,03 March 1995,2
